team,gymnast,roster2015,roster2016,roster2017,roster2018,roster2019,roster2020,roster2021,roster2022,roster2023,roster2024
Centenary College,Sierra Ponder,,,,1,1,1,1,,,
Centenary College,Xian Baumgartner,,,,,1,1,1,1,,
Centenary College,Kendall Knaps,,,,,1,1,1,1,,
Centenary College,Kendall Sanders,,,,,1,1,1,1,,
Centenary College,Dorothy Mims,,,,,1,1,,,,
Centenary College,Kendall Huff,,,,,,1,1,1,1,1
Centenary College,Taylor Ann Wilson,,,,,,1,1,1,1,
Centenary College,Rose Deshler,,,,,,1,1,1,1,
Centenary College,Leilani Johnson,,,,,,1,1,1,1,
Centenary College,Kennedy Stephens,,,,,,1,1,1,1,
Centenary College,Rylie Molina,,,,,,,1,1,1,1
Centenary College,Isabel Plaza,,,,,,,1,1,1,1
Centenary College,Lauryn Stiff,,,,,,,1,,,
Centenary College,Courtney Tripp,,,,,,,1,,,
Centenary College,Emma Lavelle,,,,,,,,1,1,1
Centenary College,Lacey Wedge,,,,,,,,1,1,1
Centenary College,Carissa Martinez,,,,,,,,1,1,
Centenary College,Chloe Armentor,,,,,,,,1,,
Centenary College,Madison McCary,,,,,,,,1,,
Centenary College,Amy Foret,,,,,,,,,1,1
Centenary College,Sophie Schmitz (Centenary College),,,,,,,,,1,1
Centenary College,Hayden Cagle,,,,,,,,,,1
Centenary College,Claire Flores,,,,,,,,,,1
Centenary College,Emily McClung,,,,,,,,,,1
Centenary College,Brooke Murdock,,,,,,,,,,1
Centenary College,Roxanne Myers,,,,,,,,,,1
Centenary College,Olivia Stratmann,,,,,,,,,,1
Centenary College,Mylia Vidtor,,,,,,,,,,1
Centenary College,Olivia Williams (Centenary College),,,,,,,,,,1
Central Michigan,Macey Hilliker,1,1,1,1,1,,,,,
Central Michigan,Bryttany Kaplan,1,1,1,1,,,,,,
Central Michigan,Rachel Carr,1,1,1,,,,,,,
Central Michigan,Caroline Fitzpatrick,1,1,1,,,,,,,
Central Michigan,Kirstin Stambaugh,1,1,1,,,,,,,
Central Michigan,Taylor Bolender,1,1,,,,,,,,
Central Michigan,Jordan Charrette,1,1,,,,,,,,
Central Michigan,Megan Lamphere,1,1,,,,,,,,
Central Michigan,Karlee Teet,1,1,,,,,,,,
Central Michigan,Miranda Wieczorek,1,,,1,,,,,,
Central Michigan,Becca Druien,1,,,,,,,,,
Central Michigan,Kylie Fagan,1,,,,,,,,,
Central Michigan,Tori Garcia,1,,,,,,,,,
Central Michigan,Preslee Harrald,1,,,,,,,,,
Central Michigan,Halle Moraw,1,,,,,,,,,
Central Michigan,Taylor Noonan,1,,,,,,,,,
Central Michigan,Kirsten Petzold,1,,,,,,,,,
Central Michigan,Skyler Memmel,,1,1,1,1,,,,,
Central Michigan,Kailey Miller,,1,1,1,1,,,,,
Central Michigan,Gianna Plaksa,,1,1,1,1,,,,,
Central Michigan,Katy Clements,,1,1,1,,,,,,
Central Michigan,Kasey Janowicz,,1,1,,,,,,,
Central Michigan,Shaila Segal,,1,1,,,,,,,
Central Michigan,Abbie Rose Zoeller,,1,,1,1,,,,,
Central Michigan,Jodie Plescow,,1,,,,,,,,
Central Michigan,Denelle Pedrick,,,1,1,1,1,,,,
Central Michigan,Hayley Porter,,,1,1,1,,,,,
Central Michigan,Courtney Campbell,,,1,1,,,,,,
Central Michigan,Charlie Wright,,,1,,,,,,,
Central Michigan,Nora Fettinger,,,,1,1,1,1,,,
Central Michigan,Kennedy Rae Johnson,,,,1,1,1,1,,,
Central Michigan,Sydney Williams,,,,1,1,1,1,,,
Central Michigan,Mackenzie Parker,,,,1,1,1,,,,
Central Michigan,Sierra Demarinis,,,,,1,1,1,1,,
Central Michigan,Morgan Tong,,,,,1,1,1,1,,
Central Michigan,Ashley Veglucci,,,,,,1,1,1,1,1
Central Michigan,Hannah Demers,,,,,,1,1,1,1,
Central Michigan,Audriana Hammond,,,,,,1,1,1,1,
Central Michigan,Savana Kotas,,,,,,1,1,1,1,
Central Michigan,Taylor Pitchell,,,,,,1,1,1,1,
Central Michigan,Brenna Hauser,,,,,,1,1,1,,
Central Michigan,Mayleigh Vanderbeek,,,,,,1,1,,,
Central Michigan,Christie Tini,,,,,,1,,,,
Central Michigan,Adriana Bustelo,,,,,,,1,1,1,1
Central Michigan,Elizabeth Buttle,,,,,,,1,1,1,1
Central Michigan,Elizabeth Cesarone,,,,,,,1,1,1,1
Central Michigan,Amber Mueller,,,,,,,1,1,1,1
Central Michigan,Katie Kowalski,,,,,,,1,1,,1
Central Michigan,Avah Bootz,,,,,,,,1,1,1
Central Michigan,Lia Kmieciak,,,,,,,,1,1,1
Central Michigan,Quinn Skrupa,,,,,,,,1,1,1
Central Michigan,Aleysia Kolyvanova,,,,,,,,1,1,
Central Michigan,Luciana Alvarado-Reid,,,,,,,,,1,1
Central Michigan,Hallie Hornbacher,,,,,,,,,1,1
Central Michigan,Jenna Germond,,,,,,,,,,1
Central Michigan,Gabrielle Johnson (Central Michigan),,,,,,,,,,1
Central Michigan,Karina Lankamer,,,,,,,,,,1
Central Michigan,Zoie Pelfrey,,,,,,,,,,1
Central Michigan,Samantha Shannon,,,,,,,,,,1
Clemson,Molly Arnold,,,,,,,,,,1
Clemson,Trinity Brown,,,,,,,,,,1
Clemson,Kate Bryant,,,,,,,,,,1
Clemson,Sierra Church,,,,,,,,,,1
Clemson,Brie Clark,,,,,,,,,,1
Clemson,Kaitlin DeGuzman,,,,,,,,,,1
Clemson,Maggie Holman,,,,,,,,,,1
Clemson,Eve Jackson,,,,,,,,,,1
Clemson,Quinn Kuhl,,,,,,,,,,1
Clemson,Lilly Lippeatt,,,,,,,,,,1
Clemson,Kielyn McCright,,,,,,,,,,1
Clemson,Madison Minner,,,,,,,,,,1
Clemson,Lauren Rutherford,,,,,,,,,,1
Clemson,Trinity Webb,,,,,,,,,,1
Clemson,Rebecca Wells,,,,,,,,,,1
Cornell,Joy Gage,1,1,1,1,,,,,,
Cornell,Courtney Spitzer,1,1,1,1,,,,,,
Cornell,Lauren Wong (Cornell),1,1,1,1,,,,,,
Cornell,Alexandria Bourgeois,1,1,1,,,,,,,
Cornell,Krystin Chiellini,1,1,1,,,,,,,
Cornell,Elana Molotsky,1,1,1,,,,,,,
Cornell,Allison Franz,1,1,,1,,,,,,
Cornell,Alicia Bair,1,1,,,,,,,,
Cornell,Kaylie Cronin,1,1,,,,,,,,
Cornell,Anna Huang,1,1,,,,,,,,
Cornell,Kennedy Prentice,1,1,,,,,,,,
Cornell,Sara Schupp,1,1,,,,,,,,
Cornell,Julohn Teixeira,1,1,,,,,,,,
Cornell,Hannah Clark,1,,,,,,,,,
Cornell,Abbie Thompson (Cornell),1,,,,,,,,,
Cornell,Sammy VanderPutten,1,,,,,,,,,
Cornell,Maia Vernacchia,1,,,,,,,,,
Cornell,Christie Wong,1,,,,,,,,,
Cornell,Lyanda Dudley,,1,1,1,1,,,,,
Cornell,Kaitlin Green,,1,1,1,1,,,,,
Cornell,Kelsy Kurfirst,,1,1,1,1,,,,,
Cornell,Malia Mackey,,1,1,1,1,,,,,
Cornell,Jessica O'Brien,,1,1,1,,,,,,
Cornell,Rebecca Thron,,1,,1,1,,,,,
Cornell,Morgan Chall,,1,,,1,,,,,
Cornell,Samantha Henry (Cornell),,,1,1,1,1,,,,
Cornell,Payton Murphy (Cornell),,,1,1,1,1,,,,
Cornell,Maci Prescott,,,1,1,1,1,,,,
Cornell,Christina Luniewicz,,,1,1,1,,,,,
Cornell,Natalia Nottingham,,,1,1,,,,,,
Cornell,Emily Carr,,,,1,1,1,,,,
Cornell,Claire Haklik,,,,1,1,1,,,,
Cornell,Izzy Herczeg,,,,1,1,1,,,,
Cornell,Maddison Smith,,,,1,1,1,,,,
Cornell,Amy Shen,,,,1,,1,,,,
Cornell,Jessie Aman,,,,1,,,,,,
Cornell,Miranda Lund,,,,,1,1,,1,,
Cornell,Sara Maughan,,,,,1,1,,1,,
Cornell,Donna Webster,,,,,1,1,,1,,
Cornell,Valerie Aubley,,,,,1,1,,,,
Cornell,Evelyn Patient,,,,,1,1,,,,
Cornell,Olivia Tometich,,,,,1,1,,,,
Cornell,Victoria DeMeo,,,,,,1,,1,1,
Cornell,Katie Fitzpatrick,,,,,,1,,1,1,
Cornell,Amy Krueger,,,,,,1,,1,1,
Cornell,Darby Kent,,,,,,1,,,1,
Cornell,Imani Telesford,,,,,,1,,,,
Cornell,Maddie Watson,,,,,,1,,,,
Cornell,Sydney Beers,,,,,,,,1,1,1
Cornell,Calista Brady,,,,,,,,1,1,1
Cornell,Kate Michelini,,,,,,,,1,1,1
Cornell,Alexandra Quiana,,,,,,,,1,1,1
Cornell,Maddie Sakalosky,,,,,,,,1,1,1
Cornell,Melanie Stone,,,,,,,,1,1,1
Cornell,Caitlyn Walsh,,,,,,,,1,1,1
Cornell,Regina Walton,,,,,,,,1,1,1
Cornell,Laura Mackenzie,,,,,,,,1,1,
Cornell,Adabelle Wright,,,,,,,,1,,1
Cornell,Eva Phair,,,,,,,,1,,
Cornell,Maddie Wolf,,,,,,,,1,,
Cornell,Mikayla Burton,,,,,,,,,1,1
Cornell,Michaela Defranscisco,,,,,,,,,1,1
Cornell,Savanna Kokaly,,,,,,,,,1,1
Cornell,Cami Whitaker,,,,,,,,,1,1
Cornell,Emily Joyce,,,,,,,,,1,
Cornell,Avery Byun,,,,,,,,,,1
Cornell,Shaina Chen,,,,,,,,,,1
Cornell,Victoria McMillan,,,,,,,,,,1
Cornell,Josie Moylan,,,,,,,,,,1
Cornell,Addy Rothstein,,,,,,,,,,1
Cornell,Morgen Shambo,,,,,,,,,,1
Cornell,Natalia Tehrani,,,,,,,,,,1
Cortland State,Bailey Gildemeyer,1,1,1,1,,,,,,
Cortland State,McKenna Passalacqua,1,1,1,1,,,,,,
Cortland State,Arianna Turso,1,1,1,1,,,,,,
Cortland State,Meghan Cobb,1,1,1,,,,,,,
Cortland State,Michaela Stumpf,1,1,1,,,,,,,
Cortland State,Tara Sweeney,1,1,1,,,,,,,
Cortland State,Meghan Goyden,1,1,,,,,,,,
Cortland State,Emily Nagy,1,1,,,,,,,,
Cortland State,Amanda Scanlon,1,1,,,,,,,,
Cortland State,Maddy Scozzie,1,1,,,,,,,,
Cortland State,Kylie Feldman,1,,,,,,,,,
Cortland State,Elise Konikoff,1,,,,,,,,,
Cortland State,Bri Michaels,1,,,,,,,,,
Cortland State,Allie Osmundsen,1,,,,,,,,,
Cortland State,Nicole Zangoglia,1,,,,,,,,,
Cortland State,Rachel Filipski,,1,1,1,1,,,,,
Cortland State,Lindsay Riggs,,1,1,1,1,,,,,
Cortland State,Lily Szafranski,,1,1,1,1,,,,,
Cortland State,Marley Bender,,1,,,,,,,,
Cortland State,Taya Yelton,,1,,,,,,,,
Cortland State,Genna Orlik,,,1,1,1,1,,,,
Cortland State,Sidney McConnell,,,1,1,1,,,,,
Cortland State,Mia Dimartino,,,1,1,,,,,,
Cortland State,Abby Spector,,,1,,1,,,,,
Cortland State,Julie Giardina,,,,1,1,1,,,,
Cortland State,Emma Schulz,,,,1,1,1,,,,
Cortland State,Emily Speciale,,,,1,1,1,,,,
Cortland State,Vivian Trevisani,,,,1,1,1,,,,
Cortland State,Ashley Scarantino,,,,1,,1,,,,
Cortland State,Samantha Betz,,,,1,,,,,,
Cortland State,Bailey Brochu,,,,1,,,,,,
Cortland State,Kamryn Rodriguez,,,,,1,1,,1,,
Cortland State,Megan Hanley,,,,,1,1,,,,
Cortland State,Abby Bang,,,,,,1,,1,1,
Cortland State,Bianca Carr,,,,,,1,,1,1,
Cortland State,Glynis Curcione,,,,,,1,,1,1,
Cortland State,Gracie Gallagher,,,,,,1,,1,,
Cortland State,Samantha Nothnagel,,,,,,1,,1,,
Cortland State,Rianna Adams,,,,,,,,1,1,1
Cortland State,Delaney Brown,,,,,,,,1,1,1
Cortland State,Christelle Louis,,,,,,,,1,1,1
Cortland State,Gabrielle Nadler,,,,,,,,1,1,1
Cortland State,Zoe Potamianos,,,,,,,,1,1,1
Cortland State,Paige White,,,,,,,,1,1,
Cortland State,Angelina Bohn,,,,,,,,1,,
Cortland State,Bryanna Deangelis,,,,,,,,1,,
Cortland State,Madison Heffern,,,,,,,,1,,
Cortland State,Sam Matthes,,,,,,,,1,,
Cortland State,Lucy de Michele,,,,,,,,1,,
Cortland State,Rylee Fishkin,,,,,,,,,1,1
Cortland State,Ava Miranov,,,,,,,,,1,1
Cortland State,Gianna Mirigliano,,,,,,,,,1,1
Cortland State,Marisa Frascatore,,,,,,,,,1,
Cortland State,Victoria Justincic,,,,,,,,,1,
Cortland State,Autumn Adkins,,,,,,,,,,1
Cortland State,Rory Allan,,,,,,,,,,1
Cortland State,Cloe Block,,,,,,,,,,1
Cortland State,Kyleigh Brown,,,,,,,,,,1
Cortland State,Victoria Cave,,,,,,,,,,1
Cortland State,Ninabella English,,,,,,,,,,1
Cortland State,Taylor Goldstein,,,,,,,,,,1
Cortland State,Amy Hamilton,,,,,,,,,,1
Cortland State,Kathryn McSweeney,,,,,,,,,,1
Cortland State,Samantha Meadows,,,,,,,,,,1
Cortland State,Alexa Rose Pahila,,,,,,,,,,1
Cortland State,Lexi Weber,,,,,,,,,,1
Cortland State,Kiana Wong,,,,,,,,,,1
Denver,Nikole Addison,1,1,1,1,,,,,,
Denver,Rachel Fielitz,1,1,1,,,,,,,
Denver,Claire Hammen,1,1,1,,,,,,,
Denver,Julia Ross,1,1,1,,,,,,,
Denver,Emily Barrett,1,1,,,,,,,,
Denver,Maggie Laughlin,1,1,,,,,,,,
Denver,Nina McGee,1,1,,,,,,,,
Denver,Katie Menhinick,1,1,,,,,,,,
Denver,Leah Lomonte,1,,1,1,,,,,,
Denver,Rachel Feeken,1,,,,,,,,,
Denver,Brittany Franklin,1,,,,,,,,,
Denver,Ellese Sakai-Hart,1,,,,,,,,,
Denver,Diana Chesnok,,1,1,1,1,,,,,
Denver,Claire Kern,,1,1,1,1,,,,,
Denver,Kaitlyn Schou,,1,1,1,1,,,,,
Denver,Maddie Karr,,,1,1,1,1,,,,
Denver,Courtney Loper,,,1,,1,,,,,
Denver,Sam Ogden,,,1,,,,,,,
Denver,Lynnzee Brown,,,,1,1,1,1,1,1,
Denver,Emily Glynn,,,,1,1,1,1,1,,
Denver,Mia Sundstrom,,,,1,1,1,1,1,,
Denver,Alexandria Ruiz,,,,,1,1,1,1,1,
Denver,Alexis Vasquez,,,,,1,1,1,,,
Denver,Grace Broadhurst,,,,,1,,,,,
Denver,Callie Schlottman,,,,,,1,1,1,1,
Denver,Amoree Lockhart,,,,,,1,1,,,
Denver,Natalie Morton,,,,,,1,1,,,
Denver,Emma Brown (Denver),,,,,,1,,1,,
Denver,Victoria Fitts,,,,,,1,,,,
Denver,AK Subject,,,,,,1,,,,
Denver,Rosie Casali,,,,,,,1,1,1,1
Denver,Jessica Hutchinson,,,,,,,1,1,1,1
Denver,Bella Mabanta,,,,,,,1,1,1,1
Denver,Rylie Mundell,,,,,,,1,1,1,1
Denver,Abbie Thompson (Denver),,,,,,,1,1,1,1
Denver,Momoko Iwai,,,,,,,,1,1,1
Denver,Mia Hebinck,,,,,,,,1,,1
Denver,Mila Brusch,,,,,,,,,1,1
Denver,Kiley Rorich,,,,,,,,,1,1
Denver,Cecilia Cooley,,,,,,,,,1,
Denver,Ava Mabanta,,,,,,,,,1,
Denver,Amanda Hargraves,,,,,,,,,,1
Denver,Maddison Reidenbach,,,,,,,,,,1
Denver,Madison Ulrich,,,,,,,,,,1
Eastern Michigan,Kirsten Gendron,1,1,1,1,,,,,,
Eastern Michigan,Lacey Rubin,1,1,1,1,,,,,,
Eastern Michigan,Julia Schwartz,1,1,1,1,,,,,,
Eastern Michigan,Kendall Valentin,1,1,1,1,,,,,,
Eastern Michigan,Catie Conrad,1,1,1,,,,,,,
Eastern Michigan,Natalie Gervais,1,1,1,,,,,,,
Eastern Michigan,Sydney McEachern,1,1,1,,,,,,,
Eastern Michigan,Kimberly Ebeyer,1,1,,,,,,,,
