black,team,gymnast,roster2015,roster2016,roster2017,roster2018,roster2019,roster2020,roster2021,roster2022,roster2023
0,Bowling Green,Alyssa Nocella,1,1,,,,,,,
0,Bowling Green,Jordan Rae,1,1,,,,,,,
1,Bowling Green,Jamilah Ali,1,,,,,,,,
0,Bowling Green,Katrina Carpenter,1,,,,,,,,
0,Bowling Green,Morgan Denlinger,1,,,,,,,,
0,Bowling Green,Amanda Lievendag,1,,,,,,,,
0,Bowling Green,Gina Locigno,1,,,,,,,,
1,Bowling Green,Alexandria Porter,1,,,,,,,,
0,Bowling Green,McKenna Schoenberger,1,,,,,,,,
0,Bowling Green,Krista Walberer,1,,,,,,,,
0,Bowling Green,Rachel Creagh,,1,1,1,1,,,,
0,Bowling Green,Lauren DeMeno,,1,1,1,1,,,,
0,Bowling Green,Katie Morsefield,,1,1,1,1,,,,
0,Bowling Green,Kayla Rose,,1,1,1,1,,,,
0,Bowling Green,Leslie Delgado,,1,,1,1,,,,
0,Bowling Green,Shannon Goniwiecha,,1,,1,,,,,
0,Bowling Green,Erika Houser,,1,,,,,,,
1,Bowling Green,Jovannah East,,,1,1,1,1,,,
0,Bowling Green,Lexi Augustine,,,1,1,1,,,,
0,Bowling Green,Julia Beyer,,,1,1,1,,,,
0,Bowling Green,Alex Johnston,,,1,1,,,,,
0,Bowling Green,India McPeak,,,1,1,,,,,
0,Bowling Green,Randi Morris,,,1,1,,,,,
0,Bowling Green,Taylor Worthington,,,1,,1,1,,,
0,Bowling Green,Elena Lawson,,,,1,1,1,1,,
0,Bowling Green,Alexandra Fochler,,,,1,,1,1,,
0,Bowling Green,Nacaida Kearns,,,,1,,,,,
0,Bowling Green,Grace Logan,,,,1,,,,,
0,Bowling Green,Katelyn Goldstrom,,,,,1,1,1,1,1
0,Bowling Green,Paige Bachner,,,,,1,1,1,1,
0,Bowling Green,Tess Muir,,,,,1,1,1,1,
1,Bowling Green,Jasmine Jones,,,,,1,1,1,,
0,Bowling Green,Anna-Maria Kanyai,,,,,1,,,,
0,Bowling Green,Lily Harsch,,,,,,1,1,1,1
0,Bowling Green,Taylor Jensen,,,,,,1,1,1,1
0,Bowling Green,Samantha Marion,,,,,,1,1,,
0,Bowling Green,Olivia Williams,,,,,,1,1,,
0,Bowling Green,Emily Cyphers,,,,,,1,,,
1,Bowling Green,Sarina Ross,,,,,,,1,1,1
0,Bowling Green,Kayla Chan,,,,,,,1,1,
0,Bowling Green,Megan Decious,,,,,,,1,1,
0,Bowling Green,Kylie Yacamelli,,,,,,,1,,
0,Bowling Green,Lauren Bannister,,,,,,,,1,1
0,Bowling Green,Lexi Bornhorn,,,,,,,,1,1
0,Bowling Green,Emily Castiglia,,,,,,,,1,1
0,Bowling Green,Baylie Lawrence,,,,,,,,1,1
0,Bowling Green,Katrina Mendez Abolnik,,,,,,,,1,1
0,Bowling Green,Dahlia Solorzano-Caruso,,,,,,,,1,1
0,Bowling Green,Kathryn Weilbacher,,,,,,,,1,1
0,Bowling Green,Sydney Bennett,,,,,,,,1,
0,Bowling Green,Brooke McNamara,,,,,,,,1,
0,Bowling Green,Megan Bingham,,,,,,,,,1
1,Bowling Green,Charniya Brown,,,,,,,,,1
0,Bowling Green,Elise Brzoska,,,,,,,,,1
0,Bowling Green,Madison Coburn,,,,,,,,,1
0,Bowling Green,Isabella Rivelli,,,,,,,,,1
0,Bridgeport,Kelsey Campbell,1,1,1,1,,,,,
1,Bridgeport,Carol Chiles,1,1,1,,,,,,
0,Bridgeport,Brianna Comport,1,1,1,,,,,,
0,Bridgeport,Randi Cutolo,1,1,1,,,,,,
0,Bridgeport,Rachel DiCarlo,1,1,1,,,,,,
0,Bridgeport,Cheyenne Keller,1,1,1,,,,,,
0,Bridgeport,Christine Liautaud,1,1,1,,,,,,
0,Bridgeport,Kimberly Stewart,1,1,1,,,,,,
0,Bridgeport,Hope Tralli,1,1,1,,,,,,
0,Bridgeport,Bethany DiCarlo,1,,1,,,,,,
0,Bridgeport,Brianna Quinn,1,,1,,,,,,
0,Bridgeport,Margaret Cortese,1,,,,,,,,
0,Bridgeport,Amber Hill,1,,,,,,,,
0,Bridgeport,Caitlin Perry,1,,,,,,,,
0,Bridgeport,Kaila Schaeffer,1,,,,,,,,
0,Bridgeport,Sasha Tsikhanovich,1,,,,,,,,
0,Bridgeport,Kelly Aycock,,1,1,1,1,,,,
0,Bridgeport,Maritza Futch,,1,1,1,1,,,,
1,Bridgeport,Thomara Powell-Brown,,1,1,1,1,,,,
0,Bridgeport,Delaney Cahill,,1,,1,1,,,,
0,Bridgeport,Brittany Capozzi,,1,,,,,,,
1,Bridgeport,Ajiea Hargrave,,1,,,,,,,
0,Bridgeport,Brielle Wilchuck,,1,,,,,,,
1,Bridgeport,Maya Reimers,,,1,1,1,1,,,
0,Bridgeport,Brieanna Zine,,,1,1,1,,,,
0,Bridgeport,Nina Whittaker,,,1,1,,,,,
0,Bridgeport,Julianna Drapkin,,,1,,,,,,
0,Bridgeport,Caylee Ford,,,1,,,,,,
0,Bridgeport,Nicole Javinett,,,,1,1,1,,1,1
0,Bridgeport,Kathryn Doran,,,,1,1,1,,1,
0,Bridgeport,Molly Grau,,,,1,1,1,,,
0,Bridgeport,Gabrielle Kistner,,,,1,1,1,,,
0,Bridgeport,Alexis Richardson,,,,1,1,,,1,1
0,Bridgeport,Kelli Tereshko,,,,1,1,,,,
0,Bridgeport,Lauren Ramirez,,,,1,,,,,
1,Bridgeport,Jordan Streete,,,,,1,1,,,1
0,Bridgeport,Regan Dillon,,,,,1,1,,,
0,Bridgeport,Sarah Proulx,,,,,1,1,,,
0,Bridgeport,Julianna Roland,,,,,1,1,,,
1,Bridgeport,Crystal Gwinn,,,,,1,,,1,
0,Bridgeport,Varvara Diakakis,,,,,1,,,,
0,Bridgeport,Hannah Barry,,,,,,1,,,1
0,Bridgeport,Hayley Bangart,,,,,,1,,,
0,Bridgeport,Caitlin Gray,,,,,,1,,,
0,Bridgeport,Grace Hunter,,,,,,1,,,
0,Bridgeport,Katy Koopman,,,,,,1,,,
0,Bridgeport,Amanda Loo,,,,,,1,,,
0,Bridgeport,Catherine Aucoin,,,,,,,,1,1
0,Bridgeport,Joanna Chambers,,,,,,,,1,1
0,Bridgeport,Olivia Imbarlina,,,,,,,,1,1
0,Bridgeport,Gabrielle Jorden,,,,,,,,1,
1,Bridgeport,Kiana Session,,,,,,,,1,
1,Bridgeport,Alyssa Wiggins,,,,,,,,1,
0,Bridgeport,Quinn Aiken,,,,,,,,,1
0,Bridgeport,Abigail Kenney,,,,,,,,,1
0,Bridgeport,Savannah Lindley,,,,,,,,,1
0,Bridgeport,Molly McAleavey,,,,,,,,,1
0,Bridgeport,Tierney Milliken,,,,,,,,,1
0,Bridgeport,Kieran Ross,,,,,,,,,1
0,Bridgeport,Lola Sepulveda,,,,,,,,,1
1,Bridgeport,Tamyra Singletary,,,,,,,,,1
0,Bridgeport,Skyler Vulchev,,,,,,,,,1
0,Brockport,Bridgette Schaal,1,1,1,1,,,,,
0,Brockport,Miranda Shaine,1,1,1,1,,,,,
0,Brockport,Brittany Vasile,1,1,1,1,,,,,
0,Brockport,Caitlin Elsadek,1,1,1,,,,,,
0,Brockport,Kendal Hamer,1,1,1,,,,,,
0,Brockport,Maddie O'Braitis,1,1,1,,,,,,
0,Brockport,Jennifer Sklenar,1,1,1,,,,,,
0,Brockport,Marla Thomas,1,1,1,,,,,,
0,Brockport,Casey Attenberger,1,1,,,,,,,
0,Brockport,Lily Jagodzinski,1,1,,,,,,,
0,Brockport,Faith Burns,1,,,,,,,,
0,Brockport,Amanda Carney,1,,,,,,,,
0,Brockport,Jill Daddario,1,,,,,,,,
0,Brockport,Haylee Garrick,1,,,,,,,,
0,Brockport,Lexi King,1,,,,,,,,
0,Brockport,Connie Kung,1,,,,,,,,
1,Brockport,Natalie Manga,1,,,,,,,,
0,Brockport,Amanda Rota,1,,,,,,,,
0,Brockport,Stephanie Schuler,1,,,,,,,,
0,Brockport,Olivia Sylvestro,1,,,,,,,,
0,Brockport,LeeAnna Vanoni,1,,,,,,,,
0,Brockport,Kayleen Burns,,1,1,1,1,,,,
0,Brockport,Taylor Keough,,1,1,1,1,,,,
0,Brockport,Candis Kowalik,,1,1,1,1,,,,
0,Brockport,Stephanie Mager,,1,1,1,1,,,,
0,Brockport,Madison O'Malley,,1,1,1,1,,,,
0,Brockport,Kendra Bushart,,1,1,1,,,,,
0,Brockport,Allison Hester,,1,1,1,,,,,
0,Brockport,Erica Roth,,1,1,1,,,,,
0,Brockport,Meghan Cash,,1,1,,,,,,
0,Brockport,Alexis Frakowski,,1,1,,,,,,
0,Brockport,Casey Sullivan,,1,1,,,,,,
0,Brockport,Erica Atkin,,1,,,,,,,
0,Brockport,Jill Coyne,,1,,,,,,,
0,Brockport,Sarah Krulish,,1,,,,,,,
0,Brockport,Marissa Piper,,1,,,,,,,
0,Brockport,Alyssa Klock,,,1,1,1,1,,,
0,Brockport,Kimberly Musall,,,1,1,1,1,,,
0,Brockport,Jamie Kogut,,,1,1,,,,,
0,Brockport,Kaylee Wead,,,1,,1,,,,
0,Brockport,Paige Beckley,,,1,,,,,,
0,Brockport,Kayleigh Dugan,,,1,,,,,,
0,Brockport,Rachel Gurgiolo,,,1,,,,,,
1,Brockport,Chanya Earle,,,,1,1,1,,,
0,Brockport,Amy Eck,,,,1,1,1,,,
0,Brockport,Courtney Kamberalis,,,,1,1,1,,,
0,Brockport,Jamie Sklenar,,,,1,1,1,,,
1,Brockport,Hayden Davidson,,,,1,1,,,,
0,Brockport,Olivia DeLuca,,,,1,1,,,,
0,Brockport,Shelby Schumaker,,,,1,,1,,,
0,Brockport,Jade Sadowski,,,,1,,,,,
0,Brockport,Alexis Castellaneta,,,,,1,1,,1,
1,Brockport,Nicole Jackson,,,,,1,1,,1,
0,Brockport,Jensen Todd,,,,,1,1,,1,
0,Brockport,Dorothy Wernick,,,,,1,1,,1,
1,Brockport,Rachel Doll,,,,,1,1,,,
0,Brockport,Gina Ferdinandi,,,,,1,1,,,
0,Brockport,Kylie Moran,,,,,1,1,,,
0,Brockport,Alexis Frankowski,,,,,1,,,,
0,Brockport,Madison Ramper,,,,,1,,,,
0,Brockport,Lauren Blair,,,,,,1,,1,1
0,Brockport,Kyra Figurelli,,,,,,1,,1,1
0,Brockport,Gabbi Gare,,,,,,1,,1,1
0,Brockport,Rachel Swick,,,,,,1,,1,1
0,Brockport,Emmie White,,,,,,1,,1,1
0,Brockport,Nikky Aiello,,,,,,1,,,
0,Brockport,Hunter Czajkowski,,,,,,1,,,
0,Brockport,Taylor Bushey,,,,,,,,1,1
0,Brockport,Natalie Galioto,,,,,,,,1,1
0,Brockport,Emma Grace Sargent,,,,,,,,1,1
0,Brockport,Kirsten Paultre,,,,,,,,1,1
0,Brockport,Maya Pecoraro,,,,,,,,1,1
0,Brockport,Sydney Schumaker,,,,,,,,1,1
0,Brockport,Laken Sooy,,,,,,,,1,1
0,Brockport,Olivia Stinnette,,,,,,,,1,1
1,Brockport,Naimah Muhammad,,,,,,,,1,
0,Brockport,Cali Czarcinski,,,,,,,,,1
0,Brockport,Maren Eramo,,,,,,,,,1
0,Brockport,Miranda Larobardiere,,,,,,,,,1
0,Brockport,Aladiana Tosado,,,,,,,,,1
0,Brown,Regan Butchness,1,1,1,1,,,,,
0,Brown,Maggie McAvoy,1,1,1,1,,,,,
0,Brown,Claire Ryan,1,1,1,1,,,,,
0,Brown,Jorden Mitchell,1,1,1,,,,,,
0,Brown,Caroline Morant,1,1,1,,,,,,
0,Brown,Brooke Williams,1,1,1,,,,,,
0,Brown,Anya Barca-Hall,1,1,,1,,,,,
0,Brown,Alexandra Chretien,1,1,,,,,,,
0,Brown,Corey Holman,1,1,,,,,,,
0,Brown,Tori Kinamon,1,1,,,,,,,
0,Brown,Diana Walters,1,1,,,,,,,
0,Brown,Anya Olson,1,,1,1,,,,,
0,Brown,Danielle Hoffman,1,,,,,,,,
0,Brown,Morgan Hagenbuch,,1,1,1,1,,,,
0,Brown,Cassidy Jung,,1,1,1,1,,,,
0,Brown,Gabrielle Hechtman,,1,,1,1,,,,
0,Brown,Stephanie Choo,,1,,,,,,,
0,Brown,Erin Howell,,,1,1,1,1,,,
0,Brown,Julia Green,,,1,1,1,,,,
0,Brown,Anne Christman,,,1,1,,,,,
0,Brown,Ally Rudd,,,1,,,,,,
0,Brown,Alyssa Gardner,,,,1,1,1,,1,
0,Brown,Rose Domonoske,,,,1,1,1,,,
0,Brown,Emma Hansen,,,,1,1,1,,,
0,Brown,Caroline Warren,,,,1,1,1,,,
0,Brown,Kate Nelson,,,,1,1,,,,
0,Brown,Diana Manzano,,,,1,,,,,
0,Brown,Mei Li Costa,,,,,1,1,,1,
0,Brown,Sophia Petrillo,,,,,1,1,,1,
0,Brown,Abby Walsh,,,,,1,1,,1,
0,Brown,Abby Contello,,,,,,1,,1,1
0,Brown,Lauren Lazaro,,,,,,1,,1,1
0,Brown,Lauren Mckeown,,,,,,1,,1,1
0,Brown,Ella Poley,,,,,,1,,1,1
0,Brown,Carolanne Van Zandt,,,,,,1,,1,1
0,Brown,Jasmine Lee,,,,,,1,,,1
0,Brown,Julia Bedell,,,,,,,,1,1
0,Brown,Maya Davis,,,,,,,,1,1
0,Brown,Lauren Kramer,,,,,,,,1,1
0,Brown,Paige Richter,,,,,,,,1,1
0,Brown,McKenna Weiner,,,,,,,,1,1
0,Brown,Angela Xing,,,,,,,,1,1
0,Brown,Addie Liebhardt,,,,,,,,1,
0,Brown,Ali Lowe,,,,,,,,1,
0,Brown,Taylor Schulze,,,,,,,,1,
0,Brown,Sophia Sololowsky,,,,,,,,1,
0,Brown,Lara Swords,,,,,,,,1,
0,Brown,Sophia Dewar,,,,,,,,,1
1,Brown,Umi El Mammann,,,,,,,,,1
1,Brown,Asta-Sollilja Farrell,,,,,,,,,1
1,Brown,Liza Marcus,,,,,,,,,1
1,California,Toni-Ann Williams,1,1,1,1,1,,,,
0,California,Alicia Gallarzo,1,1,1,1,,,,,
1,California,Arianna Robinson,1,1,1,1,,,,,
0,California,Zoe Draghi,1,1,1,,,,,,
0,California,Jessica Howe,1,1,1,,,,,,
0,California,Charlie Owens,1,1,1,,,,,,
0,California,Desiree Palomares,1,1,1,,,,,,
1,California,Emily Richardson,1,1,1,,,,,,
0,California,Amber Takara,1,1,1,,,,,,
0,California,Serena Leong,1,1,,,,,,,
0,California,Dana Ho,1,,1,,,,,,
0,California,Isabelle Castillo,1,,,,,,,,
0,California,Kristina Heymann,1,,,,,,,,
0,California,Crystal Paz,1,,,,,,,,
0,California,Jordan Widener,1,,,,,,,,
0,California,Sofie Seilnacht,,1,1,1,1,,,,
0,California,Sylvie Seilnacht,,1,1,1,1,,,,
0,California,Yuleen Sternberg,,1,1,1,,,,,
0,California,Rachael Mastrangelo,,,1,1,1,1,,,
0,California,Cassidy Keelen,,,1,1,1,,,,
0,California,Chelsea Shu,,,1,1,1,,,,
0,California,Alexandra Dudschus,,,1,,,,,,
0,California,Mariah Peterson,,,1,,,,,,
0,California,Nina Schank,,,,1,1,1,1,1,
0,California,Emi Watterson,,,,1,1,1,1,1,
1,California,Kyana George,,,,1,1,1,1,,
0,California,Alma Kuc,,,,1,1,1,1,,
0,California,Maya Bordas,,,,,1,1,1,1,
0,California,Milan Clausi,,,,,1,1,1,1,
1,California,Talitha Jones,,,,,1,1,,,
0,California,Abi Solari,,,,,1,,1,1,
0,California,Nevaeh DeSouza,,,,,,1,1,1,1
0,California,Maya Green,,,,,,1,1,1,
0,California,Grace Quinn,,,,,,1,1,1,
0,California,Natalie Sadighi,,,,,,1,1,1,
0,California,Victoria Salem,,,,,,1,,,
0,California,Ashton Woodbury,,,,,,1,,,
0,California,Andi Li,,,,,,,1,1,1
0,California,Jordan Kane,,,,,,,,1,1
0,California,Mya Lauzon,,,,,,,,1,1
0,California,Gabby Perea,,,,,,,,1,1
0,California,Madelyn Williams,,,,,,,,1,1
0,California,Miki Aderinto,,,,,,,,,1
0,California,Casey Brown,,,,,,,,,1
0,California,Ella Cesario,,,,,,,,,1
1,California,eMjae Frazier,,,,,,,,,1
0,Centenary College,Ashley White,1,1,1,1,,,,,
0,Centenary College,Taylor Le Moal,1,1,1,,,,,,
0,Centenary College,Ronni Bear,1,1,,,,,,,
0,Centenary College,Megan Desjardins,1,1,,,,,,,
1,Centenary College,Casie Hood,1,1,,,,,,,
0,Centenary College,Kellie Slater,1,1,,,,,,,
1,Centenary College,Noel Stubbs,1,1,,,,,,,
0,Centenary College,Allison Scates,1,,1,,,,,,
0,Centenary College,Jordan Anderson,1,,,,,,,,
0,Centenary College,Natalie Humbert,1,,,,,,,,
0,Centenary College,Sylvia Keiter,1,,,,,,,,
1,Centenary College,Saxon Reaux,1,,,,,,,,
1,Centenary College,Aspen Hattley,,1,1,1,1,,,,
1,Centenary College,Navia Jordan,,1,1,1,1,,,,
1,Centenary College,Tavia Smith,,1,1,1,1,,,,
0,Centenary College,Mackenzie Packer,,1,1,1,,,,,
0,Centenary College,Elizabeth Sander,,1,1,,1,,,,
0,Centenary College,Kaitlyn Mussio,,1,,1,,,,,
0,Centenary College,Stephanie Strickler,,1,,,,,,,
1,Centenary College,Cami Bea Austin,,,1,1,1,1,,,
0,Centenary College,Natalie Scates,,,1,1,1,,,,
0,Centenary College,Kendall Arasmith,,,1,1,,,,,
0,Centenary College,Delia Ardoin,,,1,1,,,,,
0,Centenary College,Evelyn Harris,,,1,1,,,,,
0,Centenary College,Olivia Hirsch,,,1,,,,,,
1,Centenary College,Jerrica Harris,,,,1,1,1,1,,
0,Centenary College,Jenny Jackson,,,,1,1,1,1,,
1,Centenary College,Sierra Ponder,,,,1,1,1,1,,
1,Centenary College,Xian Baumgartner,,,,,1,1,1,1,
0,Centenary College,Kendall Knaps,,,,,1,1,1,1,
0,Centenary College,Kendall Sanders,,,,,1,1,1,1,
0,Centenary College,Dorothy Mims,,,,,1,1,,,
0,Centenary College,Taylor Ann Wilson,,,,,,1,1,1,1
0,Centenary College,Rose Deshler,,,,,,1,1,1,1
0,Centenary College,Kendall Huff,,,,,,1,1,1,1
1,Centenary College,Leilani Johnson,,,,,,1,1,1,1
0,Centenary College,Kennedy Stephens,,,,,,1,1,1,1
0,Centenary College,Rylie Molina,,,,,,,1,1,1
0,Centenary College,Isabel Plaza,,,,,,,1,1,1
0,Centenary College,Lauryn Stiff,,,,,,,1,,
0,Centenary College,Courtney Tripp,,,,,,,1,,
0,Centenary College,Emma Lavelle,,,,,,,,1,1
0,Centenary College,Carissa Martinez,,,,,,,,1,1
0,Centenary College,Lacey Wedge,,,,,,,,1,1
0,Centenary College,Chloe Armentor,,,,,,,,1,
1,Centenary College,Madison McCary,,,,,,,,1,
0,Centenary College,Amy Foret,,,,,,,,,1
0,Centenary College,Sophie Schmitz (Centenary College),,,,,,,,,1
0,Central Michigan,Macey Hilliker,1,1,1,1,1,,,,
0,Central Michigan,Bryttany Kaplan,1,1,1,1,,,,,
0,Central Michigan,Rachel Carr,1,1,1,,,,,,
0,Central Michigan,Caroline Fitzpatrick,1,1,1,,,,,,
0,Central Michigan,Kirstin Stambaugh,1,1,1,,,,,,
0,Central Michigan,Taylor Bolender,1,1,,,,,,,
0,Central Michigan,Jordan Charrette,1,1,,,,,,,
0,Central Michigan,Megan Lamphere,1,1,,,,,,,
0,Central Michigan,Karlee Teet,1,1,,,,,,,
0,Central Michigan,Miranda Wieczorek,1,,,1,,,,,
0,Central Michigan,Becca Druien,1,,,,,,,,
0,Central Michigan,Kylie Fagan,1,,,,,,,,
0,Central Michigan,Tori Garcia,1,,,,,,,,
0,Central Michigan,Preslee Harrald,1,,,,,,,,
0,Central Michigan,Halle Moraw,1,,,,,,,,
0,Central Michigan,Taylor Noonan,1,,,,,,,,
0,Central Michigan,Kirsten Petzold,1,,,,,,,,
0,Central Michigan,Skyler Memmel,,1,1,1,1,,,,
0,Central Michigan,Kailey Miller,,1,1,1,1,,,,
0,Central Michigan,Gianna Plaksa,,1,1,1,1,,,,
0,Central Michigan,Katy Clements,,1,1,1,,,,,
0,Central Michigan,Kasey Janowicz,,1,1,,,,,,
0,Central Michigan,Shaila Segal,,1,1,,,,,,
0,Central Michigan,Abbie Rose Zoeller,,1,,1,1,,,,
0,Central Michigan,Jodie Plescow,,1,,,,,,,
0,Central Michigan,Denelle Pedrick,,,1,1,1,1,,,
0,Central Michigan,Hayley Porter,,,1,1,1,,,,
0,Central Michigan,Courtney Campbell,,,1,1,,,,,
0,Central Michigan,Charlie Wright,,,1,,,,,,
0,Central Michigan,Nora Fettinger,,,,1,1,1,1,,
1,Central Michigan,Kennedy Rae Johnson,,,,1,1,1,1,,
1,Central Michigan,Sydney Williams,,,,1,1,1,1,,
0,Central Michigan,Mackenzie Parker,,,,1,1,1,,,
0,Central Michigan,Sierra Demarinis,,,,,1,1,1,1,
0,Central Michigan,Morgan Tong,,,,,1,1,1,1,
0,Central Michigan,Hannah Demers,,,,,,1,1,1,1
0,Central Michigan,Audriana Hammond,,,,,,1,1,1,1
0,Central Michigan,Savana Kotas,,,,,,1,1,1,1
0,Central Michigan,Taylor Pitchell,,,,,,1,1,1,1
0,Central Michigan,Ashley Veglucci,,,,,,1,1,1,1
0,Central Michigan,Brenna Hauser,,,,,,1,1,1,
0,Central Michigan,Mayleigh Vanderbeek,,,,,,1,1,,
0,Central Michigan,Christie Tini,,,,,,1,,,
0,Central Michigan,Adriana Bustelo,,,,,,,1,1,1
0,Central Michigan,Elizabeth Buttle,,,,,,,1,1,1
0,Central Michigan,Elizabeth Cesarone,,,,,,,1,1,1
0,Central Michigan,Amber Mueller,,,,,,,1,1,1
0,Central Michigan,Katie Kowalski,,,,,,,1,1,
0,Central Michigan,Avah Bootz,,,,,,,,1,1
0,Central Michigan,Lia Kmieciak,,,,,,,,1,1
0,Central Michigan,Aleysia Kolyvanova,,,,,,,,1,1
0,Central Michigan,Quinn Skrupa,,,,,,,,1,1
0,Central Michigan,Luciana Alvarado-Reid,,,,,,,,,1
0,Central Michigan,Hallie Hornbacher,,,,,,,,,1
0,Cornell,Joy Gage,1,1,1,1,,,,,
0,Cornell,Courtney Spitzer,1,1,1,1,,,,,
0,Cornell,Lauren Wong (Cornell),1,1,1,1,,,,,
1,Cornell,Alexandria Bourgeois,1,1,1,,,,,,
0,Cornell,Krystin Chiellini,1,1,1,,,,,,
0,Cornell,Elana Molotsky,1,1,1,,,,,,
0,Cornell,Allison Franz,1,1,,1,,,,,
0,Cornell,Alicia Bair,1,1,,,,,,,
0,Cornell,Kaylie Cronin,1,1,,,,,,,
0,Cornell,Anna Huang,1,1,,,,,,,
0,Cornell,Kennedy Prentice,1,1,,,,,,,
0,Cornell,Sara Schupp,1,1,,,,,,,
1,Cornell,Julohn Teixeira,1,1,,,,,,,
0,Cornell,Hannah Clark,1,,,,,,,,
0,Cornell,Abbie Thompson (Cornell),1,,,,,,,,
0,Cornell,Sammy VanderPutten,1,,,,,,,,
0,Cornell,Maia Vernacchia,1,,,,,,,,
0,Cornell,Christie Wong,1,,,,,,,,
0,Cornell,Lyanda Dudley,,1,1,1,1,,,,
0,Cornell,Kaitlin Green,,1,1,1,1,,,,
0,Cornell,Kelsy Kurfirst,,1,1,1,1,,,,
0,Cornell,Malia Mackey,,1,1,1,1,,,,
0,Cornell,Jessica O'Brien,,1,1,1,,,,,
0,Cornell,Rebecca Thron,,1,,1,1,,,,
0,Cornell,Morgan Chall,,1,,,1,,,,
1,Cornell,Samantha Henry (Cornell),,,1,1,1,1,,,
0,Cornell,Payton Murphy (Cornell),,,1,1,1,1,,,
1,Cornell,Maci Prescott,,,1,1,1,1,,,
0,Cornell,Christina Luniewicz,,,1,1,1,,,,
0,Cornell,Natalia Nottingham,,,1,1,,,,,
0,Cornell,Emily Carr,,,,1,1,1,,,
0,Cornell,Claire Haklik,,,,1,1,1,,,
0,Cornell,Izzy Herczeg,,,,1,1,1,,,
0,Cornell,Maddison Smith,,,,1,1,1,,,
0,Cornell,Amy Shen,,,,1,,1,,,
0,Cornell,Jessie Aman,,,,1,,,,,
0,Cornell,Miranda Lund,,,,,1,1,,1,
0,Cornell,Sara Maughan,,,,,1,1,,1,
1,Cornell,Donna Webster,,,,,1,1,,1,
0,Cornell,Valerie Aubley,,,,,1,1,,,
0,Cornell,Evelyn Patient,,,,,1,1,,,
0,Cornell,Olivia Tometich,,,,,1,1,,,
0,Cornell,Victoria DeMeo,,,,,,1,,1,1
0,Cornell,Katie Fitzpatrick,,,,,,1,,1,1
0,Cornell,Amy Krueger,,,,,,1,,1,1
0,Cornell,Darby Kent,,,,,,1,,,1
1,Cornell,Imani Telesford,,,,,,1,,,
0,Cornell,Maddie Watson,,,,,,1,,,
0,Cornell,Sydney Beers,,,,,,,,1,1
0,Cornell,Calista Brady,,,,,,,,1,1
0,Cornell,Laura Mackenzie,,,,,,,,1,1
0,Cornell,Kate Michelini,,,,,,,,1,1
0,Cornell,Alexandra Quiana,,,,,,,,1,1
0,Cornell,Maddie Sakalosky,,,,,,,,1,1
0,Cornell,Melanie Stone,,,,,,,,1,1
0,Cornell,Caitlyn Walsh,,,,,,,,1,1
0,Cornell,Regina Walton,,,,,,,,1,1
0,Cornell,Eva Phair,,,,,,,,1,
0,Cornell,Maddie Wolf,,,,,,,,1,
0,Cornell,Adabelle Wright,,,,,,,,1,
1,Cornell,Mikayla Burton,,,,,,,,,1
0,Cornell,Michaela Defranscisco,,,,,,,,,1
0,Cornell,Emily Joyce,,,,,,,,,1
0,Cornell,Savanna Kokaly,,,,,,,,,1
0,Cornell,Cami Whitaker,,,,,,,,,1
0,Cortland State,Bailey Gildemeyer,1,1,1,1,,,,,
0,Cortland State,McKenna Passalacqua,1,1,1,1,,,,,
0,Cortland State,Arianna Turso,1,1,1,1,,,,,
0,Cortland State,Meghan Cobb,1,1,1,,,,,,
0,Cortland State,Michaela Stumpf,1,1,1,,,,,,
0,Cortland State,Tara Sweeney,1,1,1,,,,,,
0,Cortland State,Meghan Goyden,1,1,,,,,,,
0,Cortland State,Emily Nagy,1,1,,,,,,,
0,Cortland State,Amanda Scanlon,1,1,,,,,,,
0,Cortland State,Maddy Scozzie,1,1,,,,,,,
0,Cortland State,Kylie Feldman,1,,,,,,,,
0,Cortland State,Elise Konikoff,1,,,,,,,,
0,Cortland State,Bri Michaels,1,,,,,,,,
0,Cortland State,Allie Osmundsen,1,,,,,,,,
0,Cortland State,Nicole Zangoglia,1,,,,,,,,
0,Cortland State,Rachel Filipski,,1,1,1,1,,,,
0,Cortland State,Lindsay Riggs,,1,1,1,1,,,,
1,Cortland State,Lily Szafranski,,1,1,1,1,,,,
0,Cortland State,Marley Bender,,1,,,,,,,
0,Cortland State,Taya Yelton,,1,,,,,,,
0,Cortland State,Genna Orlik,,,1,1,1,1,,,
0,Cortland State,Sidney McConnell,,,1,1,1,,,,
0,Cortland State,Mia Dimartino,,,1,1,,,,,
0,Cortland State,Abby Spector,,,1,,1,,,,
0,Cortland State,Julie Giardina,,,,1,1,1,,,
0,Cortland State,Emma Schulz,,,,1,1,1,,,
0,Cortland State,Emily Speciale,,,,1,1,1,,,
0,Cortland State,Vivian Trevisani,,,,1,1,1,,,
0,Cortland State,Ashley Scarantino,,,,1,,1,,,
0,Cortland State,Samantha Betz,,,,1,,,,,
0,Cortland State,Bailey Brochu,,,,1,,,,,
0,Cortland State,Kamryn Rodriguez,,,,,1,1,,1,
0,Cortland State,Megan Hanley,,,,,1,1,,,
0,Cortland State,Abby Bang,,,,,,1,,1,1
0,Cortland State,Bianca Carr,,,,,,1,,1,1
0,Cortland State,Glynis Curcione,,,,,,1,,1,1
0,Cortland State,Gracie Gallagher,,,,,,1,,1,
